dev,name,batch_size,_compile.compile_inner,compile_attempt_0,bytecode_tracing,OutputGraph.call_user_compiler,inductor_codecache_torch_key,_recursive_pre_grad_passes,create_aot_dispatcher_function,aot_collect_metadata,compile_fx.<locals>.fw_compiler_base,_recursive_joint_graph_passes,pad_mm_benchmark,pad_mm_benchmark_get_do_bench,compile_fx_inner,fx_codegen_and_compile,additional_fake_tensor_prop,_recursive_post_grad_passes,GraphLowering.run,GraphLowering.compile_to_fn,GraphLowering.compile_to_module,GraphLowering.codegen,Scheduler.__init__,Scheduler.fused_nodes,mm_template_precompiling,mm_template_autotuning,InductorBenchmarker.benchmark,InductorBenchmarker.benchmark_gpu,CachingAutotuner.synchronize,benchmark_fused_nodes,CachingAutotuner.benchmark_all_configs,CachingAutotuner.coordinate_descent_tuning,bmm_template_precompiling,bmm_template_autotuning,addmm_template_precompiling,addmm_template_autotuning,Scheduler.codegen,PythonWrapperCodegen.generate,PyCodeCache.load_by_key_path,reload_kernel_in_parent,async_compile.wait,build_guards,compile_file,pgo.dynamic_whitelist,gc,cudagraphify.get_container,CUDAGraphNode.record
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",109.005003,105.517372,1.837868,103.564709,0.106705,0.007398,102.956153,1.127370,98.385738,0.669794,0.137220,0.029838,97.586143,97.566710,0.839650,1.461389,16.527777,65.793607,65.793194,62.217825,59.374811,51.953244,0.043333,6.515143,1.121271,17.485927,0.635338,30.566338,0.490327,2.821246,0.005419,0.380327,0.003966,6.417744,2.761743,0.072717,3.571752,0.032752,1.275368,4.896067,3.476473,0.000239,0.000902,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",77.602200,74.044362,1.728095,72.243959,0.110830,0.009030,71.679309,1.145431,66.844120,0.566993,0.060331,0.014848,66.276155,66.256743,0.803912,1.461963,16.646811,35.660342,35.660220,35.579261,32.902821,32.355914,0.011370,25.554034,0.149613,0.001637,0.000919,2.598777,0.068931,0.079745,0.031077,0.024422,2.971695,3.547849,0.000086,0.000819,0.421774,0.995520,0.821114,0,0,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",77.602200,74.044362,1.728095,72.243959,0.110830,0.009030,71.679309,1.145431,66.844120,0.566993,0.060331,0.014848,66.276155,66.256743,0.803912,1.461963,16.646811,35.660342,35.660220,35.579261,32.902821,32.355914,0.011370,25.554034,0.149613,0.001637,0.000919,2.598777,0.068931,0.079745,0.031077,0.024422,2.971695,3.547849,0.000086,0.000819,0.421774,0.995520,0.821114,0,0,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",77.602200,74.044362,1.728095,72.243959,0.110830,0.009030,71.679309,1.145431,66.844120,0.566993,0.060331,0.014848,66.276155,66.256743,0.803912,1.461963,16.646811,35.660342,35.660220,35.579261,32.902821,32.355914,0.011370,25.554034,0.149613,0.001637,0.000919,2.598777,0.068931,0.079745,0.031077,0.024422,2.971695,3.547849,0.000086,0.000819,0.421774,0.995520,0.821114,0,0,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",77.602200,74.044362,1.728095,72.243959,0.110830,0.009030,71.679309,1.145431,66.844120,0.566993,0.060331,0.014848,66.276155,66.256743,0.803912,1.461963,16.646811,35.660342,35.660220,35.579261,32.902821,32.355914,0.011370,25.554034,0.149613,0.001637,0.000919,2.598777,0.068931,0.079745,0.031077,0.024422,2.971695,3.547849,0.000086,0.000819,0.421774,0.995520,0.821114,0,0,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",87.035545,83.529699,1.686172,81.771724,0.105813,0.007741,81.615946,1.124166,77.194632,0.839906,0.348536,0.014109,76.354016,76.326688,0.789112,1.372067,16.095401,57.883642,57.883514,54.347341,51.532317,44.277264,0.011326,6.327127,1.094416,18.237629,0.163705,28.560284,0.484686,1.932710,0.001708,0.360701,0.001656,6.288067,2.799929,0.084571,3.534406,0.049984,1.266656,3.495692,0.000129,0.000077,0.009635,0.010659,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",88.379806,84.509880,1.711557,82.727831,0.106244,0.007874,82.571378,1.134312,78.169899,0.846389,0.349263,0.014342,77.322730,77.294415,0.799107,1.401629,16.441146,58.534762,58.534620,54.939518,52.168874,44.883699,0.011641,6.321696,1.095209,18.229024,0.165739,29.090793,0.474275,1.932932,0.001729,0.355445,0.001670,6.296471,2.692904,0.069896,3.593516,0.049762,1.243237,3.859689,0.000111,0.000075,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",251.027860,250.727353,1.736843,248.907344,0.005762,248.856691,1.206809,243.576762,0.437990,0.042591,0.015425,243.137822,243.115814,0.858746,1.472875,16.116294,224.549907,224.549773,220.471592,217.152120,206.323963,0.023424,6.680505,1.308240,30.632720,0.257852,187.317552,1.017331,9.812167,0.004334,3.627233,0.001559,6.495215,3.221377,0.091806,4.075985,0.047297,1.991352,0.288659,0.000108,0.000643,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",951.669639,951.369075,1.729838,949.556699,0.005078,949.507918,1.224790,944.020334,0.443246,0.042694,0.015277,943.576110,943.553389,0.875139,1.482042,17.518701,923.550749,923.550612,918.181444,914.441813,72.478542,0.014766,6.958781,1.264449,32.065353,0.254920,53.649684,1.181881,11.621827,0.005160,834.643322,0.001748,6.646615,3.654386,0.079251,5.367348,0.049443,2.974108,0.287509,0.000112,0.000178,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",135.579607,135.285956,1.744692,133.462679,0.005044,133.414001,1.235087,129.197889,0.446593,0.043079,0.016064,128.750312,127.297647,0.891349,1.510108,16.795476,107.972312,107.972205,99.296790,96.957260,83.545077,0.015534,7.726152,1.613217,51.088079,0.308151,64.405887,3.983989,7.466892,0.005244,4.448044,0.001828,8.303467,2.254289,0.079310,8.673708,0.046876,4.808357,0.280572,0.000112,0.000827,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",88.530024,84.910863,1.713009,83.124190,0.106730,0.008036,82.966581,1.125090,78.572690,0.848974,0.348591,0.014366,77.722947,77.695779,0.807348,1.413666,15.954903,59.404470,59.404329,55.940897,53.125945,45.840585,0.011589,6.335172,1.094979,18.641572,0.167504,30.102557,0.472291,2.417112,0.001752,0.360384,0.001594,6.304275,2.734107,0.073930,3.461612,0.045291,1.185319,3.609531,0.000082,0.000500,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",116.729486,116.438278,1.697267,114.670064,0.004602,114.625149,1.196347,109.824565,0.426358,0.040828,0.014792,109.397478,109.376624,0.854955,1.449756,16.361163,90.597884,90.597781,86.706789,83.217969,72.271011,0.022658,6.624389,1.309729,30.904542,0.246918,53.814114,1.012516,7.184653,0.004447,3.636531,0.001910,6.559005,3.385017,0.097830,3.888944,0.047810,1.927904,0.280163,0.000082,0.000909,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",87.924756,84.299617,1.712002,82.517248,0.110060,0.007848,82.357032,1.121664,77.960768,0.850019,0.346717,0.014261,77.110042,77.082873,0.795850,1.408638,15.710203,59.053719,59.053621,55.602293,52.883175,45.659373,0.011073,6.351350,1.093008,18.075674,0.167485,29.898289,0.472132,1.776762,0.001538,0.351109,0.001591,6.282380,2.639306,0.072988,3.449787,0.044786,1.011129,3.615628,0.000085,0.000379,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",114.581587,114.299006,1.660321,112.567342,0.004635,112.522523,1.168789,107.808674,0.423237,0.040388,0.014625,107.384724,107.363885,0.839776,1.465081,16.559921,88.387898,88.387786,84.644753,81.236067,70.338109,0.021979,6.651744,1.305226,28.638752,0.247472,51.960840,1.006227,2.754855,0.004337,3.626269,0.001630,6.516333,3.308415,0.094028,3.741153,0.046052,1.885233,0.272227,0.000087,0.000116,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",116.834902,116.546705,1.724577,114.751288,0.005487,114.702595,1.184927,109.809202,0.428395,0.040826,0.014668,109.380116,109.359407,0.853228,1.456456,16.735319,90.199453,90.199306,85.189974,81.410485,71.877156,0.014280,6.966713,1.264998,30.647730,0.248232,53.150398,1.179950,3.451562,0.005295,2.160816,0.001768,6.678053,3.695138,0.077689,5.007553,0.046848,2.799127,0.276940,0.000082,0.000232,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",136.605996,136.305092,1.712878,134.511389,0.004901,134.463366,1.211014,130.303784,0.441377,0.041342,0.015357,129.861482,128.443651,0.873387,1.516395,17.646144,108.284808,108.284681,99.829542,97.512107,84.070155,0.015060,7.735653,1.618257,50.054099,0.312347,65.423878,3.978509,5.900372,0.005156,4.448124,0.001758,8.317783,2.224743,0.086649,8.453439,0.049795,4.727813,0.287367,0.000137,0.000163,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",87.910718,84.422844,1.694577,82.656197,0.106062,0.007862,82.500389,1.125272,78.130874,0.833583,0.346163,0.013906,77.296531,77.268971,0.777069,1.386661,15.841652,59.149025,59.148890,55.631505,52.814361,45.537101,0.011865,6.320030,1.096949,18.736876,0.164275,29.784098,0.477214,2.401660,0.001808,0.362088,0.001739,6.314170,2.733587,0.074504,3.515389,0.049264,1.379759,3.477325,0.000108,0.000502,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",118.091247,117.794882,1.730079,115.986126,0.004914,115.938321,1.197280,110.658156,0.443344,0.043138,0.015256,110.213859,110.191631,0.850270,1.504226,16.466615,91.252019,91.251906,87.543231,84.137672,73.170174,0.023291,6.685673,1.311341,28.814168,0.253602,54.564248,1.015162,6.852449,0.004617,3.658003,0.001925,6.569048,3.305708,0.093593,3.706782,0.047885,1.919854,0.284685,0.000108,0.000164,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",88.147830,84.280596,1.737510,82.470989,0.110648,0.009173,82.306886,1.150776,77.491538,0.896747,0.380478,0.014735,76.593898,76.564540,0.819327,1.448916,15.661912,58.509100,58.508996,55.045183,52.228039,44.949328,0.011588,6.315885,1.098094,18.202402,0.163100,29.269668,0.476253,1.777034,0.001737,0.365601,0.001712,6.312030,2.736497,0.073391,3.462137,0.048346,1.249375,3.856436,0.000109,0.000749,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",118.477008,118.163670,1.759096,116.325008,0.005201,116.271108,1.235852,110.912201,0.446862,0.043699,0.015767,110.464402,110.442204,0.874225,1.492717,17.476724,90.481262,90.481124,86.523597,83.113997,72.253043,0.022856,6.669569,1.313971,29.368507,0.249941,53.725013,1.013153,4.381864,0.004293,3.642117,0.001571,6.506321,3.309654,0.093949,3.955697,0.048024,1.939009,0.300848,0.000124,0.001307,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",121.560053,121.266791,1.733709,119.457470,0.005028,119.409662,1.218705,113.856808,0.445058,0.043731,0.015707,113.410827,113.388730,0.874892,1.491590,17.833515,93.067941,93.067813,87.320779,84.189871,74.780181,0.015116,7.034978,1.258450,31.022510,0.256989,55.771056,1.181152,3.154542,0.004830,2.131125,0.001542,6.620823,3.049997,0.075035,5.745402,0.045690,2.849485,0.282065,0.000083,0.000667,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",134.010380,133.730363,1.682114,131.976208,0.004925,131.929222,1.205314,127.815423,0.436477,0.040400,0.015187,127.378186,126.430417,0.879174,1.483499,17.781336,106.168671,106.168541,98.349292,96.103040,82.759130,0.015485,7.761153,1.611753,50.538766,0.311361,63.841299,3.965081,6.467339,0.004772,4.418793,0.001483,8.272880,2.164388,0.075582,7.817765,0.045816,4.129130,0.269308,0.000085,0.000311,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",86.041652,82.608247,1.715597,80.822619,0.106561,0.007850,80.665494,1.150055,76.192295,0.841674,0.349895,0.014299,75.349918,75.323456,0.801302,1.426923,15.639402,57.342306,57.342195,53.896336,51.177881,43.977447,0.010761,6.309665,1.087661,18.221585,0.159419,28.458260,0.469402,1.914932,0.001628,0.356440,0.001438,6.270457,2.640715,0.070945,3.444325,0.044756,1.206567,3.423683,0.000084,0.000635,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",113.999153,113.710649,1.670484,111.970317,0.004533,111.925859,1.177240,107.193013,0.419326,0.040144,0.014502,106.772985,106.752924,0.845795,1.430472,16.469729,87.896746,87.896644,84.069452,80.664272,69.824648,0.021868,6.644803,1.303562,30.959019,0.244852,51.721817,1.004146,12.152169,0.004059,3.622958,0.001704,6.510315,3.308206,0.090959,3.825350,0.045933,1.867974,0.277995,0.000100,0.000715,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",117.346928,117.044922,1.706573,115.264409,0.004580,115.219339,1.184002,110.354029,0.418360,0.040063,0.014329,109.934893,109.913877,0.859405,1.462391,16.621034,90.855373,90.855257,85.772962,81.861841,72.407128,0.014089,6.956422,1.259369,32.657206,0.247998,53.756639,1.185968,5.075502,0.004908,2.151092,0.001736,6.638919,3.822967,0.082007,5.080531,0.049868,2.883833,0.288163,0.000112,0.000242,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",135.055499,134.761784,1.757104,132.923284,0.005184,132.873928,1.235069,128.624827,0.440541,0.041591,0.015393,128.183308,126.695552,0.892103,1.528029,17.550843,106.597607,106.597456,98.286940,95.942426,82.532428,0.015189,7.759848,1.613665,51.430638,0.310154,63.603218,3.965110,6.843091,0.005328,4.429623,0.001836,8.302025,2.258628,0.079549,8.308833,0.047848,4.689131,0.280886,0.000108,0.000847,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",86.803807,83.338830,1.703058,81.564599,0.109447,0.007827,81.404558,1.117174,77.032169,0.856855,0.348282,0.014396,76.174527,76.147767,0.788319,1.381037,15.663205,58.201428,58.201329,54.624891,51.931513,44.758491,0.011403,6.301855,1.087461,18.109543,0.161077,29.269819,0.470144,2.131946,0.001571,0.349466,0.001447,6.251104,2.617128,0.069475,3.574871,0.044935,1.308925,3.454979,0.000094,0.000740,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",114.554140,114.272501,1.684690,112.515820,0.004754,112.470596,1.192959,107.686085,0.429403,0.041230,0.014701,107.255958,107.235796,0.848248,1.449590,16.253459,88.571763,88.571631,84.640771,81.319985,70.500332,0.022677,6.625995,1.307542,28.686171,0.248656,52.196819,1.002917,2.835241,0.004166,3.621297,0.001649,6.501092,3.222646,0.092194,3.928995,0.044696,1.875359,0.271486,0.000089,0.000403,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",116.400706,116.116192,1.696976,114.347789,0.004677,114.303149,1.161850,109.474924,0.419072,0.040391,0.014347,109.055082,109.034934,0.835009,1.420429,16.472760,90.194120,90.193948,84.629953,81.460719,72.063893,0.014602,6.960544,1.256422,30.882313,0.250761,53.511802,1.176673,3.050242,0.004684,2.115353,0.001502,6.617338,3.083990,0.079289,5.562382,0.045249,2.839270,0.273909,0.000083,0.000219,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",131.639732,131.339327,1.716077,129.549213,0.004802,129.498340,1.199801,125.442401,0.428529,0.040200,0.014929,125.013072,124.072605,0.881309,1.433434,16.741032,104.901943,104.901733,96.483620,94.219811,80.868000,0.014597,7.703713,1.615856,50.998439,0.297639,62.467447,3.973053,6.778035,0.005178,4.423538,0.001456,8.261866,2.180170,0.073879,8.416486,0.049290,4.744712,0.287060,0.000155,0.000952,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",87.741846,84.221250,1.731267,82.418436,0.105339,0.007956,82.263269,1.151169,77.776658,0.835208,0.344994,0.014298,76.940719,76.913602,0.815498,1.402028,16.262605,58.319122,58.319000,54.833858,52.011166,44.740858,0.010917,6.321739,1.095841,18.141435,0.160224,29.091171,0.472741,1.805814,0.001549,0.355197,0.001404,6.283258,2.741001,0.073797,3.483540,0.042938,1.288709,3.511204,0.000080,0.000485,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",117.000620,116.715546,1.729819,114.912525,0.004608,114.866512,1.218871,110.014441,0.430629,0.041756,0.015142,109.583066,109.561274,0.870790,1.516233,16.981841,90.074787,90.074680,86.096746,82.581335,71.686783,0.022257,6.656666,1.308755,28.684224,0.242142,53.309842,1.004592,2.618586,0.004346,3.646899,0.001692,6.518751,3.412445,0.097067,3.976054,0.047000,1.923282,0.274587,0.000103,0.000130,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",120.265814,119.979409,1.692185,118.215144,0.004683,118.169138,1.246905,113.134665,0.435030,0.042055,0.015137,112.698907,112.677728,0.886435,1.501675,17.251337,92.923753,92.923636,87.138096,83.827694,74.308786,0.014578,6.963124,1.262073,31.157447,0.251799,55.317068,1.181588,3.051551,0.004837,2.148556,0.001858,6.683859,3.227707,0.076699,5.783991,0.046479,2.857168,0.275356,0.000086,0.000215,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",135.386181,135.099396,1.687928,133.338230,0.004971,133.291473,1.233980,129.161895,0.427893,0.040159,0.015038,128.733231,127.718329,0.882702,1.475670,17.219843,108.011536,108.011398,99.843216,97.531575,84.170143,0.015293,7.719340,1.611148,50.513882,0.305259,65.344980,3.967657,6.111174,0.005035,4.422063,0.001506,8.254973,2.226089,0.076256,8.166695,0.046812,4.320011,0.275326,0.000094,0.000539,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",93.338543,89.407068,1.806119,87.487714,0.105931,0.007910,87.241046,1.142208,82.777939,0.899292,0.396975,0.028044,81.756114,81.728930,0.787377,1.379468,15.727464,63.657518,63.657112,59.805178,57.071010,49.697165,0.041939,6.490354,1.119319,18.409978,0.560537,31.275186,0.490292,1.853177,0.005364,0.376107,0.003764,6.394561,2.654026,0.072211,3.848070,0.049145,1.030311,3.920857,0.000236,0.000206,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",132.124338,131.816406,1.790843,129.909537,0.005000,129.787587,1.177183,124.900073,0.494357,0.090514,0.029807,124.274092,124.253001,0.851256,1.451060,16.391159,105.375461,105.375009,101.562932,97.501269,85.770308,0.105468,6.927376,1.376321,29.317021,0.923063,62.227080,1.030580,6.890820,0.021620,3.895671,0.005454,6.907999,3.942555,0.110807,3.805700,0.050522,2.028039,0.294136,0.000278,0.001143,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",128.648921,128.334637,1.798394,126.417141,0.004979,126.295074,1.181965,121.293039,0.488822,0.088456,0.029058,120.676115,120.655848,0.856378,1.470216,17.670439,100.476885,100.476408,93.697354,91.373277,81.643929,0.056872,7.154172,1.297792,31.218707,0.874573,58.577563,1.202494,3.093099,0.019715,2.212949,0.004354,6.788974,2.236690,0.079235,6.774612,0.048594,2.990240,0.301135,0.000221,0.000940,0,0,0,0
