,m,k,n,eval_batch_size,init_batch_size,alg_id,sparse_latency (ms),dense_latency (ms),speedup (d/s)
994,768,3072,3072,12,12,0,0.4694046680815518,0.7571259792894125,1.6129494033022131
995,768,3072,3072,16,16,0,0.6182013317011297,1.004488121252507,1.624855964784832
996,768,3072,3072,20,20,0,0.7595854811370373,1.2468082155101001,1.6414323950001393
997,768,3072,3072,24,24,0,0.9112840192392468,1.4871212258003652,1.631896526663373
998,768,3072,3072,28,28,0,1.0510258958674967,1.7474447842687368,1.6626086865599343
999,768,3072,3072,32,32,0,1.206000964157283,2.008118061348796,1.6651048556598858
1000,768,3072,3072,36,36,0,1.35019256034866,2.2616655891761184,1.67506891653446
1001,768,3072,3072,40,40,0,1.4832999440841377,2.511566965840757,1.6932293268517056
1002,768,3072,3072,44,44,0,1.6343620186671615,2.7662624092772603,1.692564057217369
1003,768,3072,3072,48,48,0,1.7849639942869544,2.9880549293011427,1.674014119536787
1004,768,3072,3072,52,52,0,1.9130369438789785,3.2252705423161387,1.6859426330661464
1005,768,3072,3072,56,56,0,2.076837928034365,3.499309541657567,1.6849218200524234
1006,768,3072,3072,60,60,0,2.2222336381673813,3.7219651928171515,1.6748757326374375
1007,768,3072,3072,64,64,0,2.3721640091389418,3.9555502915754914,1.6674860070115027
1008,768,3072,3072,68,68,0,2.509803301654756,4.197378712706268,1.6723934939199676
1009,768,3072,3072,72,72,0,2.6711244601756334,4.442999358288944,1.663344192504158
1010,768,3072,3072,76,76,0,2.810417590662837,4.6876981016248465,1.6679720896990444
1011,768,3072,3072,80,80,0,2.9651966877281666,4.931690958328545,1.6631918478591852
1012,768,3072,3072,84,84,0,3.0992698902264237,5.177858867682517,1.6706705292142974
1013,768,3072,3072,88,88,0,3.2452743221074343,5.431582820601761,1.673689889203132
1014,768,3072,3072,92,92,0,3.3986984472721815,5.68770672660321,1.6734955497944226
1015,768,3072,3072,96,96,0,3.5491580376401544,5.9382155910134315,1.6731336074743433
1016,768,3072,3072,100,100,0,3.700723950751126,6.193815195001662,1.6736766312290112
1017,768,3072,3072,104,104,0,3.87204946950078,6.429306659847498,1.6604402166061227
1018,768,3072,3072,108,108,0,4.034827230498195,6.653640791773796,1.649052217522644
1019,768,3072,3072,112,112,0,4.175636880099773,6.903417222201824,1.6532609085579473
1020,768,3072,3072,116,116,0,4.336014320142567,7.15136849321425,1.649295404766817
1021,768,3072,3072,120,120,0,4.4849011907354,7.390065724030137,1.6477655604310806
1022,768,3072,3072,124,124,0,4.639046830125153,7.674116501584649,1.65424424081048
1023,768,3072,3072,128,128,0,4.795614290051162,7.887205434963107,1.6446705172527465
1024,768,3072,96,4,4,3,0.05696915849111974,0.034228354785591365,0.6008225449025516
1025,768,3072,96,4,8,3,0.05686292927712202,0.03374726171605289,0.5934844044278003
1026,768,3072,96,4,12,1,0.056801917310804126,0.033850003499537706,0.5959306499166217
1027,768,3072,96,4,16,1,0.05683256927877665,0.033770050713792445,0.5942024290357644
1028,768,3072,96,4,20,0,0.056770373880863194,0.03373496076092124,0.5942353106871647
1029,768,3072,96,4,24,2,0.0567836242262274,0.034222678700461986,0.6026857067826098
1030,768,3072,96,4,28,2,0.05699719390831887,0.03369887522421777,0.5912374436963176
1031,768,3072,96,4,32,2,0.05653129359707237,0.03388142050243914,0.5993392039448003
1032,768,3072,96,4,36,0,0.056521001085639004,0.03396856682375073,0.6009901836714204
1033,768,3072,96,4,40,1,0.0565720047801733,0.033972206991165876,0.6005126939229855
1034,768,3072,96,4,44,0,0.056419725203886634,0.03381762159988284,0.5993935893461817
1035,768,3072,96,4,48,0,0.056276474986225365,0.033910652017220856,0.6025724252544437
1036,768,3072,96,4,52,0,0.05644866898655891,0.03394129136577249,0.6012770889930869
1037,768,3072,96,4,56,0,0.056410673540085554,0.03387930262833833,0.6005831964453257
1038,768,3072,96,4,60,0,0.056679244292899965,0.03417274910025298,0.6029146917284093
1039,768,3072,96,4,64,0,0.05692684440873563,0.034089009603485466,0.5988213461952299
1040,768,3072,96,4,68,0,0.05674676531925797,0.03420115099288523,0.6026978066585673
1041,768,3072,96,4,72,0,0.05679544601589441,0.0339427727740258,0.5976319433168424
1042,768,3072,96,4,76,1,0.057009629206731915,0.03400152679532766,0.5964172591270359
1043,768,3072,96,4,80,0,0.05666955527849495,0.03385255797766149,0.5973676308433624
1044,768,3072,96,4,84,0,0.05693305241875351,0.03405005149543285,0.5980717711214252
1045,768,3072,96,4,88,0,0.05704216579906642,0.03396576177328825,0.5954500727222414
1046,768,3072,96,4,92,0,0.05711281872354448,0.033904206287115816,0.5936356678739614
1047,768,3072,96,4,96,0,0.057478704908862706,0.03375880070962012,0.5873270938019136
1048,768,3072,96,4,100,0,0.05689777578227222,0.03383621289394796,0.5946842812173757
1049,768,3072,96,4,104,0,0.05702360370196402,0.03398565268144012,0.5959927201210816
1050,768,3072,96,4,108,0,0.056999142700806256,0.033750423695892096,0.592121602127442
1051,768,3072,96,4,112,1,0.05672711939550936,0.034091773070394994,0.6009783932919706
1052,768,3072,96,4,116,0,0.0569547220133245,0.03384858663193882,0.5943069412931201
1053,768,3072,96,4,120,0,0.05649491222575307,0.03378020250238478,0.5979335336852892
1054,768,3072,96,4,124,0,0.056955172913149,0.0340401760302484,0.5976660993050851
1055,768,3072,96,4,128,2,0.05662058535963297,0.03410205920226872,0.6022908273672036
1056,768,3072,96,8,4,3,0.05727317901328206,0.03137169252149761,0.5477553902538269
1057,768,3072,96,8,8,3,0.05675832428969443,0.03149066371843219,0.5548201803440121
1058,768,3072,96,8,12,1,0.05671263220719993,0.03152649858966469,0.5558990539265124
1059,768,3072,96,8,16,1,0.05620048199780285,0.0315708692651242,0.5617544217211243
1060,768,3072,96,8,20,2,0.05639781346544623,0.03160148779861629,0.5603317904864852
1061,768,3072,96,8,24,2,0.056502889888361094,0.03156377002596855,0.5586222242496361
1062,768,3072,96,8,28,0,0.056430423213168976,0.031514699663966896,0.5584700214796975
1063,768,3072,96,8,32,0,0.056935328524559736,0.03144686119630933,0.5523259812709143
1064,768,3072,96,8,36,0,0.056712253391742705,0.0314869211986661,0.5552049039767232
1065,768,3072,96,8,40,1,0.056931315781548614,0.03140855906531215,0.5516921334794027
1066,768,3072,96,8,44,0,0.05682310378178954,0.03128460557200015,0.550561364830376
1067,768,3072,96,8,48,0,0.05680983369238674,0.0315692235250026,0.5556999813789859
1068,768,3072,96,8,52,0,0.05683124018833041,0.03166558109223842,0.5571861706220614
1069,768,3072,96,8,56,0,0.05724611571058631,0.03161600660532713,0.5522821280166
1070,768,3072,96,8,60,0,0.056918590702116495,0.03145082569681108,0.5525580536842349
1071,768,3072,96,8,64,0,0.05686891181394458,0.03158333711326122,0.5553708714629706
1072,768,3072,96,8,68,0,0.056911180587485434,0.03161757090128958,0.5555599194201599
1073,768,3072,96,8,72,0,0.057145314104855065,0.03151474641636014,0.5514843502047116
1074,768,3072,96,8,76,1,0.0569936073385179,0.031794189708307385,0.5578553664705475
1075,768,3072,96,8,80,0,0.05699300351552665,0.031637734593823554,0.5551161132472069
1076,768,3072,96,8,84,0,0.05714867431670427,0.03177225990220904,0.5559579514676891
1077,768,3072,96,8,88,0,0.05694225947372615,0.03169173207134009,0.5565590892290291
1078,768,3072,96,8,92,0,0.05721533931791783,0.031529317842796445,0.5510640716050524
1079,768,3072,96,8,96,0,0.05652169617824257,0.031285523297265166,0.5535135251179565
1080,768,3072,96,8,100,0,0.057051429478451605,0.03166090147569776,0.554953692924664
1081,768,3072,96,8,104,0,0.05691535053774714,0.031748415203765035,0.5578181440296848
1082,768,3072,96,8,108,0,0.057130745099857445,0.03166475589387119,0.5542507075397866
1083,768,3072,96,8,112,1,0.05698653780855238,0.03158425306901336,0.5542406028441559
1084,768,3072,96,8,116,0,0.05729476637206972,0.031452228827402,0.5489546570999625
1085,768,3072,96,8,120,0,0.057228765171021226,0.031602743873372675,0.5522178187652959
1086,768,3072,96,8,124,0,0.05726420138962567,0.032321109203621745,0.5644208496632808
1087,768,3072,96,8,128,0,0.05742476778104902,0.03144271899946034,0.5475462977812317
1088,768,3072,96,12,4,3,0.05704543320462108,0.03554820730350911,0.6231560583648871
1089,768,3072,96,12,8,3,0.05683423173613846,0.03614603029564023,0.635990479530957
1090,768,3072,96,12,12,1,0.05673747002147138,0.03589321789331734,0.6326192880954002
1091,768,3072,96,12,16,1,0.056889134692028165,0.03531262436881662,0.6207270432215758
1092,768,3072,96,12,20,0,0.057308298815041785,0.035489908326417206,0.6192804368693304
1093,768,3072,96,12,24,2,0.05700171561911702,0.03527470440603793,0.6188358371832519
1094,768,3072,96,12,28,0,0.0569725417997688,0.03545839958824217,0.6223769989561193
1095,768,3072,96,12,32,0,0.05710902949795127,0.03570411549881101,0.6251921248301349
1096,768,3072,96,12,36,0,0.057247100537642835,0.035273752221837644,0.6161666161353164
1097,768,3072,96,12,40,1,0.05699602495878935,0.03590611331164837,0.629975745459619
1098,768,3072,96,12,44,0,0.0570178534835577,0.03540094448253512,0.6208747316793279
1099,768,3072,96,12,48,0,0.05710111581720412,0.03536609336733818,0.6193590591216197
1100,768,3072,96,12,52,0,0.05701530361548066,0.03566281781531871,0.6254955345995145
1101,768,3072,96,12,56,0,0.057065659482032065,0.034814393706619734,0.610076077672975
1102,768,3072,96,12,60,0,0.05717050689272583,0.03507863669656217,0.6135792492164426
1103,768,3072,96,12,64,0,0.056870965333655474,0.035757289826869966,0.6287442039551469
1104,768,3072,96,12,68,0,0.057036938378587365,0.035589752811938526,0.6239772649735968
1105,768,3072,96,12,72,0,0.05746562131680548,0.035456409538164736,0.617002108838171
1106,768,3072,96,12,76,1,0.05763991489075124,0.035142137622460726,0.6096840650973887
1107,768,3072,96,12,80,0,0.05718208998441696,0.03532705302350223,0.6177992625510789
1108,768,3072,96,12,84,0,0.057433941308408974,0.03522354201413691,0.6132879132392014
1109,768,3072,96,12,88,0,0.05746413441374898,0.03514234330505133,0.6115526434631738
1110,768,3072,96,12,92,0,0.05738126793876291,0.03551673111505806,0.6189603748903109
1111,768,3072,96,12,96,0,0.05747891273349524,0.03599679027684033,0.6262608070500885
1112,768,3072,96,12,100,0,0.05733625162392855,0.03548946059308947,0.6189707137792453
1113,768,3072,96,12,104,0,0.05761880548670888,0.03532845219597221,0.6131410031421346
1114,768,3072,96,12,108,0,0.05754711329936982,0.03490489851683378,0.6065447337949447
1115,768,3072,96,12,112,1,0.05735547947697341,0.035424435418099164,0.6176294879083185
1116,768,3072,96,12,116,0,0.05733160036616027,0.03560805241577328,0.621089454826919
1117,768,3072,96,12,120,0,0.057220411486923695,0.03567888210527599,0.623534175622444
1118,768,3072,96,12,124,0,0.057359320530667904,0.035321555798873305,0.6157945295043754
1119,768,3072,96,12,128,0,0.05723908198997378,0.03547487538307905,0.6197666725209354
1120,768,3072,96,16,4,3,0.05725663108751178,0.04427412659861148,0.7732576254956797
1121,768,3072,96,16,8,3,0.05731095159426331,0.044311445625498894,0.773175883367017
1122,768,3072,96,16,12,1,0.05749069699086248,0.04432712211273611,0.7710312177947923
1123,768,3072,96,16,16,1,0.0575869636144489,0.044320539198815824,0.7696279924662591
1124,768,3072,96,16,20,0,0.05704477718099952,0.044300253363326186,0.776587367898103
1125,768,3072,96,16,24,0,0.0572381644975394,0.04435913721099496,0.774992308023817
1126,768,3072,96,16,28,0,0.057405977090820674,0.04435226009227335,0.77260700609807
1127,768,3072,96,16,32,0,0.057194660697132346,0.04439539117738605,0.7762156578299618
1128,768,3072,96,16,36,0,0.05707646091468632,0.044415490608662365,0.7781752739549034
1129,768,3072,96,16,40,1,0.05717743947170675,0.04439060953445732,0.7763658174378942
1130,768,3072,96,16,44,0,0.05732690435834229,0.04438090967014432,0.7741724442807096
1131,768,3072,96,16,48,0,0.05742693692445755,0.04437822448089719,0.7727771470603537
1132,768,3072,96,16,52,0,0.057489303033798934,0.04439623118378222,0.7722520336988766
1133,768,3072,96,16,56,0,0.05790803860872984,0.044393529323861,0.7666211874972487
1134,768,3072,96,16,60,0,0.057778305979445575,0.04441678868606686,0.7687450840436196
1135,768,3072,96,16,64,0,0.057368156313896176,0.04435018659569323,0.7730802146233584
1136,768,3072,96,16,68,0,0.057347852783277635,0.04439181699417532,0.7740798450106883
1137,768,3072,96,16,72,0,0.057262149173766375,0.04436926259659231,0.7748445218489859
1138,768,3072,96,16,76,1,0.05821243370883167,0.04439621297642588,0.7626585962457422
1139,768,3072,96,16,80,0,0.06709747132845223,0.04438056428916752,0.6614342300906986
1140,768,3072,96,16,84,0,0.05950249917805195,0.04437363068573177,0.7457439821636835
1141,768,3072,96,16,88,0,0.05969722871668637,0.04440737836994231,0.7438767146242705
1142,768,3072,96,16,92,0,0.061874639522284273,0.04436225239187479,0.7169698722187728
1143,768,3072,96,16,96,0,0.060192643711343405,0.044397207023575906,0.7375852643469981
1144,768,3072,96,16,100,0,0.06021847068332136,0.04438079716637731,0.7369964175903492
1145,768,3072,96,16,104,0,0.059936076216399674,0.04436302087269724,0.7401722580658133
1146,768,3072,96,16,108,0,0.06367992861196399,0.044325200188905005,0.6960623410714271
1147,768,3072,96,16,112,1,0.0628963930066675,0.04604569580405951,0.7320880197244112
1148,768,3072,96,16,116,0,0.06594838458113372,0.04439846556633711,0.6732305248768513
1149,768,3072,96,16,120,0,0.06515004392713308,0.044363335799425835,0.6809409959729867
1150,768,3072,96,16,124,0,0.06680447324179112,0.044368752231821414,0.664158402555377
1151,768,3072,96,16,128,0,0.05919860857538879,0.04446160476654768,0.7510582737755788
1152,768,3072,96,20,4,3,0.06728497985750437,0.04470143746584654,0.6643598253356828
1153,768,3072,96,20,8,3,0.059249947639182204,0.04447344513610005,0.7506073322955917
1154,768,3072,96,20,12,1,0.05933382618241012,0.044569504307582976,0.7511651814019688
1155,768,3072,96,20,16,1,0.05991723709739745,0.04445785372518003,0.7419877130334351
1156,768,3072,96,20,20,0,0.05948451370932162,0.0444757454097271,0.7476861225942485
1157,768,3072,96,20,24,0,0.06011153599247336,0.0444672035984695,0.7397449235706985
1158,768,3072,96,20,28,0,0.059850384527817366,0.04443681929260492,0.7424650592169796
1159,768,3072,96,20,32,0,0.05956774181686342,0.044633574597537515,0.7492910296106258
1160,768,3072,96,20,36,0,0.05903180851601064,0.04457955122925341,0.7551784766540317
1161,768,3072,96,20,40,1,0.05999308070167899,0.044579607713967566,0.7430791550052862
1162,768,3072,96,20,44,0,0.059986801166087386,0.04446144890971482,0.7411871952733898
1163,768,3072,96,20,48,0,0.060158004192635416,0.044511754810810086,0.739914088045149
1164,768,3072,96,20,52,0,0.0604179501067847,0.044482371071353555,0.736244294828506
1165,768,3072,96,20,56,0,0.05944751822389662,0.044531767582520844,0.7490938042998072
1166,768,3072,96,20,60,0,0.05934641500934958,0.044624551711603996,0.7519334016144654
1167,768,3072,96,20,64,0,0.05929095880128443,0.04469245346263051,0.7537819317852273
1168,768,3072,96,20,68,0,0.059459522599354386,0.04453146238811314,0.7489374357774724
1169,768,3072,96,20,72,0,0.05967050408944488,0.04450951809994876,0.745921603632339
1170,768,3072,96,20,76,1,0.06685591009445488,0.044639399321749804,0.6676956346668932
1171,768,3072,96,20,80,0,0.05969225070439279,0.044509239587932826,0.7456451894962198
1172,768,3072,96,20,84,0,0.06001858739182353,0.04460353786125779,0.7431620736101202
1173,768,3072,96,20,88,0,0.05977782830595971,0.04451269810087979,0.7446355841676165
1174,768,3072,96,20,92,0,0.05905054430477321,0.04720423519611359,0.7993869616591823
1175,768,3072,96,20,96,0,0.05898791309446096,0.04447052818723023,0.7538922103587025
1176,768,3072,96,20,100,0,0.059408473782241344,0.044992021098732946,0.7573333942839342
1177,768,3072,96,20,104,0,0.05840794588439167,0.04457181338220834,0.7631121537886382
1178,768,3072,96,20,108,0,0.05824066209606826,0.04452803852036595,0.7645524092242758
1179,768,3072,96,20,112,1,0.05776002793572843,0.0444475487805903,0.7695209017220112
1180,768,3072,96,20,116,0,0.0578943541739136,0.04462819169275463,0.7708556789266936
1181,768,3072,96,20,120,0,0.058027004217728974,0.04455795558169484,0.7678830948174481
1182,768,3072,96,20,124,0,0.0580202407669276,0.04444275819696486,0.7659871384452768
1183,768,3072,96,20,128,0,0.05788304908201099,0.04450894757173955,0.7689461470607314
1184,768,3072,96,24,4,3,0.057563462574034926,0.05727789299562574,0.9950390479370155
1185,768,3072,96,24,8,3,0.057463315688073634,0.0575818806886673,1.0020633163814854
1186,768,3072,96,24,12,1,0.05713625052012503,0.05745470621623099,1.0055736190808284
1187,768,3072,96,24,16,1,0.057825553091242904,0.05741474842652678,0.9928957935937437
1188,768,3072,96,24,20,0,0.057738319411873816,0.05743344440124929,0.9947197110388732
1189,768,3072,96,24,24,0,0.057853729696944356,0.0571504121646285,0.9878431773370525
1190,768,3072,96,24,28,0,0.057996225403621794,0.056976251490414145,0.9824130983333969
1191,768,3072,96,24,32,0,0.05791815430857241,0.05713992640376091,0.986563316561068
1192,768,3072,96,24,36,0,0.05765877389349043,0.056992248678579924,0.9884401770987753
1193,768,3072,96,24,40,1,0.05882810517214238,0.057059002481400965,0.9699275935275379
1194,768,3072,96,24,44,0,0.05750109199434519,0.05715280058793724,0.9939428731815702
1195,768,3072,96,24,48,0,0.05745846512727439,0.05686544287018478,0.9896791141953404
1196,768,3072,96,24,52,0,0.05799383260309696,0.05712402630597353,0.9850017448738682
1197,768,3072,96,24,56,0,0.05816838750615716,0.05709966397844255,0.9816270731657899
1198,768,3072,96,24,60,0,0.057857677107676864,0.05736403330229223,0.991467963629685
1199,768,3072,96,24,64,0,0.05799392610788345,0.0574597607832402,0.9907892884566986
1200,768,3072,96,24,68,0,0.058039204217493534,0.05712390411645174,0.9842296235211662
1201,768,3072,96,24,72,0,0.057785901706665754,0.05708000920712948,0.9877843474154034
1202,768,3072,96,24,76,1,0.05843347231857479,0.05715926475822926,0.9781938757053722
1203,768,3072,96,24,80,0,0.05963869877159595,0.05713131842203439,0.9579571586703405
1204,768,3072,96,24,84,2,0.05871091559529304,0.057129884604364634,0.9730709191826135
1205,768,3072,96,24,88,0,0.05781988012604415,0.057173218205571176,0.9888159242277347
1206,768,3072,96,24,92,0,0.057685712119564414,0.057168263709172606,0.9910298687252175
1207,768,3072,96,24,96,0,0.05798744959756732,0.057134533487260344,0.9852913670763896
1208,768,3072,96,24,100,0,0.05797168682329357,0.0573931738268584,0.9900207665476672
1209,768,3072,96,24,104,0,0.057687753299251195,0.05744216628372669,0.9957428223239942
1210,768,3072,96,24,108,0,0.05831087073311209,0.05734818098135292,0.9834903897051137
1211,768,3072,96,24,112,1,0.05790088577196002,0.057384830480441455,0.9910872643028117
1212,768,3072,96,24,116,0,0.058397910790517926,0.05756153059192002,0.985677908896465
1213,768,3072,96,24,120,0,0.05813054786995053,0.05730141238309443,0.9857366648476968
1214,768,3072,96,24,124,0,0.05813077399507165,0.05740097761154175,0.9874456104164074
1215,768,3072,96,24,128,0,0.05792708420194686,0.05710235112346709,0.9857625653035709
1216,768,3072,96,28,4,3,0.058172964258119464,0.0776601079851389,1.334986259949776
1217,768,3072,96,28,8,3,0.058517562830820685,0.07771119475364685,1.3279978009049456
1218,768,3072,96,28,12,1,0.05868728361092508,0.07775423722341657,1.3248907163415218
1219,768,3072,96,28,16,1,0.05983765469864011,0.07768697198480368,1.2982957366236685
1220,768,3072,96,28,20,0,0.05949958213604987,0.07780120801180601,1.3075925110517284
1221,768,3072,96,28,24,0,0.058932153228670354,0.07771386904641986,1.3187006547151283
1222,768,3072,96,28,28,2,0.059622043091803786,0.07763207564130425,1.3020700334231972
1223,768,3072,96,28,32,0,0.059684256883338095,0.07761897472664714,1.300493275443894
1224,768,3072,96,28,36,0,0.05955422529950738,0.07770188711583614,1.3047250085961386
1225,768,3072,96,28,40,1,0.0681305025704205,0.07759743696078658,1.1389529510747547
1226,768,3072,96,28,44,0,0.05968073788098991,0.07759735779836774,1.3002077479857166
1227,768,3072,96,28,48,0,0.07024051109328866,0.0776268052868545,1.1051571817829726
1228,768,3072,96,28,52,0,0.0589523071423173,0.07765349606052041,1.3172257342372777
1229,768,3072,96,28,56,0,0.059105565492063764,0.07761970534920692,1.3132385199770926
1230,768,3072,96,28,60,0,0.05917087998241186,0.07768561597913504,1.3129028333231914
1231,768,3072,96,28,64,0,0.058625984890386465,0.077649493701756,1.3244893684419625
1232,768,3072,96,28,68,0,0.05915469913743436,0.07776845758780837,1.3146623805342765
1233,768,3072,96,28,72,0,0.07830257969908416,0.07776031270623207,0.993074723783865
1234,768,3072,96,28,76,1,0.06048830500803888,0.07761708414182067,1.2831750555996795
1235,768,3072,96,28,80,2,0.05890748184174299,0.07758483290672302,1.3170624593181115
1236,768,3072,96,28,84,0,0.05876467623747885,0.07771211490035057,1.3224290488098946
1237,768,3072,96,28,88,0,0.05738412560895085,0.0776390852406621,1.3529714780310576
1238,768,3072,96,28,92,0,0.05734901698306203,0.0776435099542141,1.3538769108657265
1239,768,3072,96,28,96,0,0.05740078189410269,0.07762805698439479,1.3523867519367403
1240,768,3072,96,28,100,0,0.05795729556120932,0.07760495599359274,1.3390023679009195
1241,768,3072,96,28,104,0,0.05874448018148541,0.07768605696037412,1.3224401121666332
1242,768,3072,96,28,108,0,0.05851594088599085,0.07769239181652665,1.3277132801794662
1243,768,3072,96,28,112,1,0.0596192043274641,0.07771691121160984,1.3035549885024023
1244,768,3072,96,28,116,0,0.05946369431912899,0.07760361488908529,1.305058755223031
1245,768,3072,96,28,120,0,0.05921048028394579,0.0775820268318057,1.3102752495801175
1246,768,3072,96,28,124,0,0.06542222797870637,0.07755092438310385,1.1853910632384017
1247,768,3072,96,28,128,0,0.07617680495604873,0.07771872077137232,1.0202412770686986
1248,768,3072,96,32,4,3,0.05969743928872048,0.077400092035532,1.2965395661477952
1249,768,3072,96,32,8,3,0.05958257871679962,0.07774954568594694,1.3049040065133175
1250,768,3072,96,32,12,1,0.05887763230130077,0.07698736805468798,1.3075826089730025
1251,768,3072,96,32,16,1,0.05984065472148359,0.0769242150709033,1.2854841817645837
1252,768,3072,96,32,20,0,0.059639092767611146,0.07694606063887477,1.290195022561824
1253,768,3072,96,32,24,0,0.0601171697024256,0.07727576373144984,1.2854191924529663
1254,768,3072,96,32,28,2,0.05972447581589222,0.07752818195149302,1.2980973192712957
1255,768,3072,96,32,32,0,0.059392722928896545,0.0764896476175636,1.2878622808577922
1256,768,3072,96,32,36,0,0.12037992710247636,0.07685430208221078,0.6384312063653824
1257,768,3072,96,32,40,1,0.0586316404864192,0.0765172760002315,1.3050509138995545
1258,768,3072,96,32,44,0,0.05871706549078226,0.07663171691820025,1.3051012729890314
1259,768,3072,96,32,48,0,0.05913923592306674,0.07679057633504272,1.2984708905427578
1260,768,3072,96,32,52,2,0.058829727163538334,0.07682147389277816,1.3058274718702214
1261,768,3072,96,32,56,0,0.05872399401850999,0.07681944826617837,1.3081441334178434
1262,768,3072,96,32,60,0,0.05892679379321635,0.07665814505890012,1.300904734914069
1263,768,3072,96,32,64,2,0.05904311737976969,0.07675585988909006,1.2999967362053515
1264,768,3072,96,32,68,0,0.05879450691863894,0.07668123068287969,1.3042244029530305
1265,768,3072,96,32,72,0,0.058574586827307935,0.07700421707704663,1.3146352581892502
1266,768,3072,96,32,76,1,0.06003861576318741,0.07695955689996481,1.2818342981710191
1267,768,3072,96,32,80,0,0.05960752489045262,0.07687735324725509,1.2897256409914881
1268,768,3072,96,32,84,0,0.05968024893663824,0.07697135210037231,1.2897290723785657
1269,768,3072,96,32,88,0,0.05932068349793553,0.07660502567887306,1.2913712580796386
1270,768,3072,96,32,92,0,0.05928573082201183,0.07655886886641383,1.291354054422633
1271,768,3072,96,32,96,0,0.06595977297984064,0.07680221786722541,1.1643796574420984
1272,768,3072,96,32,100,0,0.059673867886886,0.07765083573758602,1.3012536054270192
1273,768,3072,96,32,104,0,0.05954049653373659,0.07703789975494146,1.293873988962967
1274,768,3072,96,32,108,0,0.058540237415581946,0.07676166389137506,1.3112632828329296
1275,768,3072,96,32,112,1,0.05848766630515456,0.07669776165857911,1.3113493237773395
1276,768,3072,96,32,116,0,0.05887736743316054,0.07667651725932956,1.3023088599600718
1277,768,3072,96,32,120,0,0.05952877071686089,0.07661299593746662,1.2869910635625943
1278,768,3072,96,32,124,0,0.06011544307693839,0.07701054867357016,1.2810443495360861
1279,768,3072,96,32,128,0,0.06587228029966355,0.07672392996028066,1.1647377259638079
1280,768,3072,96,36,4,3,0.05938074020668865,0.09708617301657796,1.6349774805542452
1281,768,3072,96,36,8,3,0.05978332571685314,0.09751297300681472,1.6311065307516919
1282,768,3072,96,36,12,1,0.05947655136696994,0.0973040428943932,1.636006807019255
1283,768,3072,96,36,16,1,0.08296086406335235,0.09740683017298579,1.1741298897104293
1284,768,3072,96,36,20,0,0.06338832369074225,0.09784733923152089,1.5436177127651556
1285,768,3072,96,36,24,0,0.06722610723227262,0.09704808099195361,1.4436070298796748
1286,768,3072,96,36,28,0,0.059858923731371756,0.09741762699559331,1.6274537015194817
1287,768,3072,96,36,32,0,0.059455754002556205,0.09777030721306801,1.6444212818975357
1288,768,3072,96,36,36,0,0.059772476414218546,0.09758010599762201,1.632525735112589
1289,768,3072,96,36,40,1,0.059802064672112465,0.0974814728833735,1.6300686843815961
1290,768,3072,96,36,44,0,0.05969178178347647,0.09748323075473309,1.6331097488150006
1291,768,3072,96,36,48,0,0.05985906100831926,0.09808854013681412,1.6386581828134874
1292,768,3072,96,36,52,0,0.06557668591849505,0.09813905321061611,1.4965540242852873
1293,768,3072,96,36,56,0,0.059857007255777715,0.09786379290744662,1.6349596712922911
1294,768,3072,96,36,60,0,0.05961013240739703,0.09768367791548371,1.6387092927067903
1295,768,3072,96,36,64,0,0.05953059247694909,0.09724788693711162,1.6335783483889745
1296,768,3072,96,36,68,0,0.05970155918039381,0.09792529186233878,1.640246807733252
1297,768,3072,96,36,72,0,0.05978606650605798,0.09767267387360334,1.6337029609349933
1298,768,3072,96,36,76,1,0.05959082869812846,0.17488198843784633,2.9347131472823227
1299,768,3072,96,36,80,2,0.05964141860604286,0.09705600282177329,1.6273255246135208
1300,768,3072,96,36,84,0,0.05988328452222049,0.09726394293829799,1.6242252527448944
1301,768,3072,96,36,88,0,0.06057012709788978,0.09706373140215874,1.6025016960141127
1302,768,3072,96,36,92,0,0.05901884739287197,0.09733745688572526,1.64926055295145
1303,768,3072,96,36,96,0,0.05922932750545442,0.09758937684819102,1.6476529610977606
1304,768,3072,96,36,100,0,0.060845253989100456,0.0982849677093327,1.6153267718619275
1305,768,3072,96,36,104,0,0.06073691030032933,0.09751402493566275,1.6055150723584635
1306,768,3072,96,36,108,0,0.060468410793691876,0.09735860722139478,1.61007385415777
1307,768,3072,96,36,112,1,0.06046757199801504,0.09748241771012545,1.6121437406702137
1308,768,3072,96,36,116,0,0.06063896669074893,0.09752043895423412,1.6082140622807122
1309,768,3072,96,36,120,0,0.06060714297927916,0.0981822838075459,1.619978751367858
1310,768,3072,96,36,124,0,0.061162726208567615,0.09767233859747648,1.5969258509571576
1311,768,3072,96,36,128,0,0.06135119129903614,0.09773144498467445,1.5929836554976537
1312,768,3072,96,40,4,3,0.09778559301048517,0.09669479494914412,0.9888450023386974
1313,768,3072,96,40,8,3,0.09729684004560113,0.09670479129999876,0.9939150259625608
1314,768,3072,96,40,12,1,0.09732380835339427,0.0968127571977675,0.994748960565013
1315,768,3072,96,40,16,1,0.09723240463063121,0.09673243574798107,0.9948580014600129
1316,768,3072,96,40,20,2,0.09754741098731756,0.09669682802632451,0.9912803122872872
1317,768,3072,96,40,24,0,0.0975700500421226,0.09671893902122974,0.9912769233947771
1318,768,3072,96,40,28,0,0.09757010778412223,0.09664750704541802,0.9905442275338519
